rownames(TME)	B_cells_naive_CIBERSORT	Plasma_cells_CIBERSORT	T_cells_CD8_CIBERSORT	T_cells_CD4_memory_resting_CIBERSORT	T_cells_CD4_memory_activated_CIBERSORT	T_cells_follicular_helper_CIBERSORT	T_cells_regulatory_.Tregs._CIBERSORT	NK_cells_resting_CIBERSORT	NK_cells_activated_CIBERSORT	Monocytes_CIBERSORT	Macrophages_M0_CIBERSORT	Macrophages_M1_CIBERSORT	Macrophages_M2_CIBERSORT	Dendritic_cells_resting_CIBERSORT	Dendritic_cells_activated_CIBERSORT	Mast_cells_resting_CIBERSORT	Mast_cells_activated_CIBERSORT	Neutrophils_CIBERSORT
TCGA.QQ.A5VD.01A	TCGA.QQ.A5VD.01A	0.00512712213336953	0	0.022039729784043	0.0810283027147416	0	0.0131543740305601	0.0204303155531026	0	0.0537220848765555	0	0.512756242487168	0.0346431894855764	0.12309722624899	0.0141071128327967	0	0.119894299853097	0	0
TCGA.KF.A41W.01A	TCGA.KF.A41W.01A	0.00140747907232202	0.0337245211576762	0.0271132303229303	0.299913562511767	0.0205490733573612	0	0	0.0181342459498136	0.00620685678859874	0.0854024091147123	0.145848477897703	0.123489910979138	0.188548344263349	0.00312745719799089	0	0.0465344313866377	0	0
TCGA.3B.A9HO.01A	TCGA.3B.A9HO.01A	0.015026791964649	0.000715642135708396	0.237857117676948	0	0	0.0220183722491111	0.0575806883598204	0	0.0822483419101465	0.0435107844329732	0	0.0947991044247471	0.409409585796695	0	0	0.0368335710492011	0	0
TCGA.AG.3728.01A	TCGA.AG.3728.01A	0.0294048530717025	0.0381937068512869	0.121388232873454	0.133285847814886	0.00732950358720136	0	0.1093990934716	0.047905922035564	0.00604896144204748	0	0.255080608195346	0.0795003357867162	0.124666182332366	0.0166596993902034	0	0.0305502159101308	0	0.000586837237496084
TCGA.EJ.A7NM.01A	TCGA.EJ.A7NM.01A	0.0503227103273407	0.015733564993384	0.161991654986988	0.243050494300158	0	0.0154311276030659	0.0941100993160675	0	0.0699529720226548	0.0214953823025327	0.0471361194945202	0.0441756180038677	0.0843915764765122	0.02111202071463	0.00280920016271387	0.077613429845699	0	0
TCGA.DX.AB2T.01A	TCGA.DX.AB2T.01A	0	0	0.206196075634477	0.104526732238219	0	0.033313109445302	0.0299639272758927	0	0.0552987720584639	0.0756441292705586	0	0.0792685152919778	0.303570462439563	0.0234044148321319	0.00828977462890435	0.0805240868845095	0	0
TCGA.DX.A6Z2.01A	TCGA.DX.A6Z2.01A	0.0142768668958684	0	0.139902649095418	0.237665997960351	0	0	0.0409714676702029	0	0.0726992186440035	0.0687314769959003	0.0282773225031121	0.0999217774457972	0.141350881106144	0.022624225603623	0	0.133578116079579	0	0
TCGA.QC.A7B5.01A	TCGA.QC.A7B5.01A	0.00847741209378013	0	0.00202827453321357	0.101868037064619	0.00787239858473705	0.00923577812887462	0.00575783291805087	0	0.0933436477604502	0	0.365651756683014	0.031435598850277	0.261872347986352	0	0	0.0789497115527019	0	0.00260155671453277
TCGA.DX.A8BV.01A	TCGA.DX.A8BV.01A	0.0826467412314489	0.010019391951094	0	0.0650532152987939	0.00741021549959046	0	0.00334504583948568	0.0239630042197626	0	0.0375490257164236	0.201646403933599	0.0454799386636724	0.484546605229605	0	0.00891024173507323	0.0211932490871667	0	0
TCGA.DX.A6YU.01A	TCGA.DX.A6YU.01A	0.0141369595448116	0	0.241266018633324	0	0.0104853625764318	0.0286265169056843	0.0292094775529743	0	0.0166546240306295	0.0994338638057817	0	0.127699443273542	0.420081701513423	0	0	0.0124060321633975	0	0
TCGA.K1.A6RU.01A	TCGA.K1.A6RU.01A	0.008411135326402	0.00204713197611336	0.0432293050067278	0.139381224556184	0	0	0	0	0.0395607763650235	0.085554773328172	0	0.0928108990712033	0.454659183924991	0	0.00290651226214947	0.130539933065237	0	0.000899125117797219
TCGA.DX.AB2W.01A	TCGA.DX.AB2W.01A	0.0278387342763618	0	0.0555397707230256	0.120118145305798	0.014441029061482	0	0.0269226758336626	0.0267826176164434	0	0.028255740022803	0.00132778616795954	0.0203674415706204	0.62475094236056	0	0	0	0.0501172966172672	0.00353782044401643
TCGA.DX.A8BG.01A	TCGA.DX.A8BG.01A	0.0091100355242216	0.0265005270730139	0.283881857755539	0.0535406193080249	0.0245321276329528	0.00676619163562291	0.00696355213776903	0	0.0308391370103104	0.0520673903927291	0.0512281870189207	0.175607538256406	0.226391590379363	0	0	0.0200121393792244	0	0
TCGA.DX.A3LS.01A	TCGA.DX.A3LS.01A	0.0244870876446949	0.00403900576082566	0.0674892448906987	0.305468927447811	0.00659498371242668	0	0	0.00861553497982137	0	0.032863819523103	0.0295658002629572	0.0849548167846293	0.427772101590325	0	0	0.00614983619337391	0	0.00199884120933304
TCGA.DX.A23Z.01A	TCGA.DX.A23Z.01A	0.029770252403705	0.0313009060219221	0.0663990286195831	0.10969353100051	0	0	0.0492777080999715	0	0.0381924929908602	0.0766243591095334	0	0.0808817595683991	0.371118270859229	0	0	0.146741691326286	0	0
TCGA.QQ.A8VF.01A	TCGA.QQ.A8VF.01A	0.0203334595034271	0.0291178733562845	0.30623854191385	0.0742134922065157	0.0572898071580193	0.0303896714575646	0.0321930055824249	0.00239750497042125	0.0200304833380293	0.015400897591842	0.142968647904724	0.127687466439407	0.127343220453693	0	0	0.0143959281237984	0	0
TCGA.SI.AA8B.01A	TCGA.SI.AA8B.01A	0.00264136998853939	0.00390892587814151	0.000650592049447837	0.0141708001741759	0	0	0.028057478285114	0.0574544221170187	0	0	0.496186096504253	0.00971235161229984	0.348465267862806	0.00380913514228882	0	0.0349435603859158	0	0
TCGA.DX.A7ET.01A	TCGA.DX.A7ET.01A	0.0105946024724427	0	0.242554432096068	0	0.0418969990082848	0.0327477664046883	0.0473814674029245	0	0.0465517649266754	0.015835991057521	0	0.184496226301868	0.304527774157769	0	0	0.0582388873077255	0	0
TCGA.DX.A6YQ.01A	TCGA.DX.A6YQ.01A	0	0	0.130406090845531	0.171023770605904	0	0	0.000417458025947352	0.00740492708289728	0.0315154741071169	0.0282603979454616	0.00929602414218495	0.241617506027738	0.30245811055515	0	0.0172224323747262	0.0603778082873429	0	0
TCGA.DX.A8BN.01A	TCGA.DX.A8BN.01A	0.00332705972013707	0.00155366488572388	0.020216709551364	0.102022045987695	0	0	0.006890345417727	0.00650077590022186	0.0462714780767417	0.0529284821459504	0	0.00238277777382378	0.685363671291459	6.42572107683149e-05	0	0.071813398261681	0	0.000665333776707339
TCGA.IF.A4AJ.01A	TCGA.IF.A4AJ.01A	0.0435761103164133	0	0.273593661018599	0.123940908711046	0	0.0163440949038252	0.0164341946251537	0.0102236564076369	0.00833924875661623	0.0875109559165194	0	0.146220748228387	0.248033197401496	0.0116461399187806	0	0.0141370837955256	0	0
TCGA.DX.A6YZ.01A	TCGA.DX.A6YZ.01A	0	0	0.0257874270613296	0.154531429975376	0	0.00980658730217891	0	0	0.0395446364169215	0.0501655566065433	0	0.0527557193683157	0.385613217031532	0.00158944356991769	0.0299409508433315	0.250265031824554	0	0
TCGA.DX.A3U6.01A	TCGA.DX.A3U6.01A	0.0449611487926016	0.0391116379776607	0.257528207045538	0.165931748092393	0.0121725882407209	0	0.0155766445642382	0	0.0296624277410189	0.0252157139093611	0	0.139442258816318	0.21257622148696	0.00975147161813956	0	0.0441952758386718	0	0.00387465587637794
TCGA.DX.A8BH.01A	TCGA.DX.A8BH.01A	0	0.0127686927136115	0.304608050390759	0.0358077439379922	0.0162009207140157	0	0.011614913482557	0	0.0800459310201765	0.0707497536282885	0	0.076749764630489	0.263937185697252	0	0.0474805527563483	0.0800364910285103	0	0
TCGA.DX.A48J.01A	TCGA.DX.A48J.01A	0.0489331531152294	0.00495990861689009	0.0365855428699288	0.241838927400781	0	0	0	0	0.0638467353337881	0.025134889407779	0	0.0526027083088734	0.115715010672157	0.00430657323660769	0	0.406076551037966	0	0
TCGA.DX.A8BP.01A	TCGA.DX.A8BP.01A	0.00254735678752168	0.000577454862978117	0.317670716147022	0.0146591707288003	0.122850981967073	0.0138060294549139	0.0029327290376329	0	0.0158067684461188	0.0112010836568412	0.0671207557513207	0.137599107011706	0.256330520614835	0.0199776728889354	0	0.00809689268224948	0	0.00882275996205249
TCGA.MB.A8JK.01A	TCGA.MB.A8JK.01A	0.0206680727201848	0	0.0969635740244288	0.0528516796410319	0	0	0.0549525960652739	0	0.0797496879597362	0.000633719723669593	0.11440549613675	0.0757004270457935	0.195868750571512	0	0	0.308205996111619	0	0
TCGA.DX.AB35.01A	TCGA.DX.AB35.01A	0.0563651779664626	0.00113161838308459	0.0229051835885429	0.127648355839937	0	0.00832205830512231	0.00909314562412484	0	0.115408755978082	0.0661919661609423	0.0273129267146227	0.152490285506509	0.385752815080342	0	0	0	0.0258819045367962	9.92740180441741e-05
TCGA.3B.A9HX.01A	TCGA.3B.A9HX.01A	0.0328985113719812	0	0	0.114471690847835	0	0.00846471650251412	0.00530136287384581	0.0445254842536546	0	0	0.152681098501732	0	0.154674728910103	0	0.174261792298224	0	0.25408098014029	0.0586396342998204
TCGA.K1.A3PO.01A	TCGA.K1.A3PO.01A	0.0274069447580758	0.0367476390581189	0.0458218580229296	0.238736117287625	0	0	0.0217548988333065	0.0488800674996476	0.118076580075972	0.0126373367336737	0	0.0297919594471253	0.222169795285736	0.0232931129599602	0	0.174198575929327	0	0.000485114108503827
TCGA.F5.6811.01A	TCGA.F5.6811.01A	0.0408838734485274	0.114289395123293	0.037592821523893	0.167204323553157	0	0	0.0511304136124621	0	0.0293321748400587	0	0.335530651015187	0.0665234964003415	0.130566752048125	0	0	0.0211872911034029	0	0.00126216852904475
TCGA.3B.A9HS.01A	TCGA.3B.A9HS.01A	0.00830732448520788	0.00567211703936724	0.265353086453627	0.0671349342639822	0	0.0478529399926895	0.0582658762746226	0	0.0687668382787621	0.0214347553139532	0.0184219912647436	0.113555436866582	0.295487551752007	0.0267007575942182	0	0.00304639042023741	0	0
TCGA.DX.A1KZ.01A	TCGA.DX.A1KZ.01A	0.0351160425191349	0	0.08331465427108	0.110746591390991	0.00134300971213199	0	0.0144881431733755	0.00990744352720672	0.0021858942065608	0.118566853041066	0	0.00547980167588844	0.531581320024838	0	0	0.0872702464577263	0	0
TCGA.DX.AB2G.01A	TCGA.DX.AB2G.01A	0	0.00194440745524034	0.0297805324036348	0.109828010845955	0	0	0.0019215942690477	0	0.0325126341524977	0.133626984752452	0	0.0639445838095394	0.570236539379572	0	0.000982771172087949	0.0511952175094363	0	0.00402672425053733
TCGA.DX.A3LY.01B	TCGA.DX.A3LY.01B	0.00898593751002759	0	0.0157419777665981	0.1350674426233	0.0117722395594797	0	0.00795963469856423	0.0140707588965121	0	0.00775557652741524	0	0.00349860427241409	0.734167506685004	0	0.00759527833880899	0.038353266055288	0	0.0150317770665887
TCGA.SG.A6Z4.01A	TCGA.SG.A6Z4.01A	0.0165655016167144	0.00622992232042004	0.0119400811309111	0.0642288487868327	0	0.0108894035575366	0.0406557389952114	0	0.00532414034648077	0	0.346295417163888	0.0110108445230056	0.446448825635972	0	0	0.0379376225656172	0	0.00247365335740985
TCGA.IE.A3OV.01A	TCGA.IE.A3OV.01A	0.00630688782606759	0.030251910328288	0.141000083319153	0.118921250228489	0	0.00848220838802695	0.085780274684223	0	0.0582458739188214	0.0393212662725664	0.0841749714630689	0.110186920587047	0.251924785419178	0.000799458072273814	0	0.0646041094927977	0	0
TCGA.SI.A71P.01A	TCGA.SI.A71P.01A	0.0317511755958222	0	0.0306221986559735	0.153802196019895	0.00223649613505723	0.00527317827463028	0.0200620818389386	0	0.0361112106191049	0.276982398818956	0	0.0452733009595299	0.369780467635321	0	0.00882042708914439	0.0192848683576273	0	0
TCGA.IS.A3K7.01A	TCGA.IS.A3K7.01A	0	0	0.142626514211942	0.20144874159187	0	0.0200987544370517	0.0446283618681489	0	0.0995458691122951	0.0347329318082312	0.0888296993825697	0.0892657119940137	0.268806363497218	0	0	0.0067391212857077	0	0
TCGA.X6.A8C5.01A	TCGA.X6.A8C5.01A	0.0433623642343711	0	0.124770113985878	0.134891687425872	0	0	0.0278442927922621	0	0.079275922885902	0.0769537664107028	0	0.0583439378388765	0.287315635458784	0.00176061752373792	0	0.165481661443614	0	0
TCGA.VT.A80J.01A	TCGA.VT.A80J.01A	0.00549561286742277	0	0.223978163157099	0.00252758895061606	0.040344312674137	0.0107289887997901	0.0235505325750494	0	0.0421048746624873	0.0336707775818311	0.14299616341663	0.0617845222656669	0.331523397530502	0.0533102316751321	0	0.0279848338436367	0	0
TCGA.QQ.A5VA.01A	TCGA.QQ.A5VA.01A	0.0388514871172997	0.079313150101639	0.147495572015821	0.272848308405642	0.00206630619560779	0	0.0304558581233371	0	0.0573532262904205	0.0403950944854563	0	0.108130384491323	0.134595146855295	0.0247408133013197	0	0.0560485802099169	0	0.00770607240692164
TCGA.DX.A8BK.01A	TCGA.DX.A8BK.01A	0	0	0.0936814077762847	0	0.0403706513524497	0	0.00361474864006992	0	0.0394106814525577	0.0305191525095018	0	0.0488629240742536	0.583353134020128	0	0	0.108693633694891	0	0.00660290551652031
TCGA.DX.A23U.01A	TCGA.DX.A23U.01A	0	0	0	0.0885365794237864	0.00171264061321738	0	0	0	0.0262875657449751	0	0.417786044459244	0.0617205996593796	0.367982627128105	0	0	0.031470258443945	0	0
TCGA.DX.A3U5.01A	TCGA.DX.A3U5.01A	0.0202522637852625	0	0.0148063399065134	0.10980816238785	0	0	0.00221517716284705	0.00100404904881495	0.0236761130132129	0.150928948003039	0	0.0333303465730127	0.602679422922958	0	0	0.0412991771964897	0	0
TCGA.DX.A1L3.01A	TCGA.DX.A1L3.01A	0.010245703203247	0	0.0531308810736634	0.108175930966747	0	0	0.00688906781450751	0	0.0637783343500896	0.0198541060161014	0	0.104028557150001	0.420670987470162	0.011034145227386	0	0.19891610871297	0	0.00327617801512542
TCGA.DX.A6BG.01A	TCGA.DX.A6BG.01A	0.0109958164728041	0.0115118439303277	0.223620658288811	0.0100834423554332	0.0492104987213753	0.0191895444335138	0.0602108601982177	0.0129700790034761	0	0.0308787209208738	0.142167998605045	0.082336594683691	0.329903920853057	0	0	0.0169200215333749	0	0
TCGA.QC.A6FX.01A	TCGA.QC.A6FX.01A	0.00172750298072691	0	0.0273937535674543	0.154321603093376	8.56901912157658e-05	0.0113787566331114	0.00242230532548568	0	0.00696120023544459	0.0282494996977228	0.113498612000009	0.174854332344479	0.407011485327495	0	0	0.0634518910636812	0	0.00722168054146275
TCGA.DX.AB2Z.01A	TCGA.DX.AB2Z.01A	0.00014035551652275	0.0028029710217784	0.471737277402977	0	0.0149902346249263	0.0150563787571083	0	0	0.0645105062679894	0	0.129410380735406	0.0493911630993181	0.205125759029902	0.00127832324605233	0	0.00165255540166439	0	0
TCGA.DX.A7ES.01A	TCGA.DX.A7ES.01A	0.0316193569307723	0.104122968270765	0.0844816425398913	0.132535085267787	0.00370633055836128	0	0.0114307735030269	0	0.0673030391763446	0.0534775831176785	0	0.0631233051261238	0.363049383826338	0	0	0.0840584502634909	0	0.0010920814194203
TCGA.3B.A9I0.01A	TCGA.3B.A9I0.01A	0.0176313641333205	0	0.0965817093733713	0.150738073303697	0	0.0144362233903499	0.0527461965544667	0	0.0351843930553553	0.0392673424822443	0.00492858959388061	0.095210039705549	0.336551577928293	0.0011757504703803	0	0.155548740009092	0	0
TCGA.DX.A7EL.01A	TCGA.DX.A7EL.01A	0.0459899226970807	0.012024806621121	0.313674239853838	0.00878445583032059	0	0.0465950492158031	0.0023649521489537	0	0.0570669354279482	0	0.0201963932490031	0.148077552899578	0.142025562260852	0	0	0.158459051866689	0	0
TCGA.XK.AAIV.01A	TCGA.XK.AAIV.01A	0.0356272209928935	0.0284695385029817	0.0644372659123334	0.325418206419103	0	0	0.0430749353552085	0	0.0281772526017447	0.0276491207265397	0.150097231104532	0.0777131548901652	0.117964167321641	0.0215212409283792	0	0.0798506652444777	0	0
TCGA.DX.A6YT.01A	TCGA.DX.A6YT.01A	0	0	0.0175617267561357	0.175342267654899	0	0	0.00761694219662831	0	0.0747622342812001	0.0373206337637498	0	0.0801739246909368	0.528981762669296	0.00332783192375586	0.0362356760976698	0.0382114523437075	0	0.000465547622021289
TCGA.WK.A8XO.01A	TCGA.WK.A8XO.01A	0.0103331992809453	0.00124705159199438	0.0511687859344456	0.14663434324619	0.025159650018434	0	0.0216531904075746	0.0116447106189701	0.000130434435118594	0.0524469927812503	0.0431131655108882	0.0387396928297165	0.317341537575047	0	0	0.269606947892543	0	0
TCGA.XK.AAIW.01A	TCGA.XK.AAIW.01A	0.0669563826186154	0.0573040622300568	0.490294803364368	0	0.0688272750788286	0.0200518126394108	0.00176049486663849	0	0.0479053821586314	0	0.00288647649745783	0.0755308284943468	0.103630943574933	0.0187792775311104	0	0.0402730488081834	0	0
TCGA.XJ.A9DI.01A	TCGA.XJ.A9DI.01A	0.0708135025980859	0.00454547711717513	0.205440835163641	0.274336571733249	0	0.0098373336213217	0.0235241022480879	0.0100177829084613	0.0212399045938788	0.00262766215608157	0.0755464514993701	0.107860498895042	0.119664477599318	0.0321586247796359	0.00708205998826133	0.0353047150983905	0	0
TCGA.ZG.A9N3.01A	TCGA.ZG.A9N3.01A	0.210441120969372	0.0501346265060995	0.0968266714238501	0.188027166776758	0.00110991484484473	0.0911658997167175	0.0718672735161527	0	0.0540939618522773	0.00727527329654552	0.0305791790069942	0.0542067265251986	0.0210111354601426	0.0201525521813791	0.0332367306225739	0.0143189023183956	0	0
TCGA.J9.A8CP.01A	TCGA.J9.A8CP.01A	0.0457141735033822	0.274942842030734	0.0140766718634887	0.0714771038896526	0	0	0.00283845519181128	0	0.0703737499603915	0	0.011842893754048	0.0096638317043696	0.0115858406115093	0.00388197917312485	0.00585591840123876	0.477746539916249	0	0
TCGA.AG.3581.01A	TCGA.AG.3581.01A	0.0472699386600687	0.154915669614737	0.0666083777685502	0.160355650406174	0.00957018673968879	0	0.0564551673067412	0.00522663008608254	0.0241394922700984	0	0.202158944437356	0.0364227357170276	0.155206408454915	0.00683886395583246	0	0	0.0514065080969412	0.0228232683663452
TCGA.H9.A6BX.01A	TCGA.H9.A6BX.01A	0.0295551652818235	0.0388365348976475	0.0331906641547535	0.27267134789895	0	0	0.0168070900042657	0	0.0372051118468048	0	0.229413069123568	0.0531729099712995	0.090499606612488	0.0211243219369265	0.00812710902172937	0.169397069249743	0	0
TCGA.AH.6547.01A	TCGA.AH.6547.01A	0.0734179654873081	0.158639530393063	0.00526099061544188	0.245833873075155	0	0	0.0308028361337639	0	0.00788103150571872	0	0.231067932890291	0.0593216779926007	0.165978376822766	0	0	0.00686923716136361	0.0021079592088087	0.00937458895139026
TCGA.DX.A2J4.01A	TCGA.DX.A2J4.01A	0.0287439857924905	0.0131678586775753	0.0254756237652836	0.108894024837546	0	0	0.00534568763645743	0	0.047003170136974	0	0	0.0330402296331609	0.181334942599412	0	0	0.551336986482144	0	0
TCGA.HC.7079.01A	TCGA.HC.7079.01A	0.0517582875845148	0.0827926180741607	0.0412068046816107	0.259520932973303	0.0169990839897794	0.0648982431964197	0.0144478724950648	0.0166646424069515	0	0	0.188782587399874	0.0976584865743146	0.11831629491091	0	0	0	0.0018419941014255	0.00315440618390712
TCGA.EJ.8470.01A	TCGA.EJ.8470.01A	0.100747740485486	0.0552794353462939	0.026579234443126	0.360539363972664	0	0.0430776958817975	0	0	0.0345681284912561	0.0137557556884822	0.113093981189421	0.143132898845222	0.0890761184369782	0	0	0.0201496472192727	0	0
TCGA.EJ.7785.01A	TCGA.EJ.7785.01A	0.0791571878450123	0.241924798911775	0.0542087185739739	0.183826792100562	0	0.0117839417530336	0	0	0.0380400443776216	0.0333323712788628	0.0476530600485693	0.0446034445091632	0.0542540209730368	0.058703131583848	0	0.139356881586306	0	0.0131556064582356
TCGA.FD.A43P.01A	TCGA.FD.A43P.01A	0.0389778960455364	0.0576894314209649	0.269681212652294	0	0.111872700161675	0	0.0392376483816809	0	0.116942232446407	0.0199085734221032	0.0890251433149024	0.163844223994372	0.044597438370489	0	0	0.0482234997895752	0	0
TCGA.XF.A9SK.01A	TCGA.XF.A9SK.01A	0	0.0769022597198706	0.0535340438282469	0.176549580509246	0	0.0108752683876048	0.0495523126425934	0	0.0757670777926289	0.0420959305393266	0.00284923308075113	0.109128193459912	0.206753239743601	0.0437253377808213	0.0702367531271688	0.0772470230410338	0	0.00478374634719402
TCGA.K4.AAQO.01A	TCGA.K4.AAQO.01A	0.15603110540478	0.0876037933544623	0.0583337233930182	0.045862378402559	0.0203260249429027	0.00129071857323688	0.0673885124010183	0	0.0428234654339763	0.0376827213478857	0.00218919180543246	0.0831566838745765	0.172234498089663	0.0556374387446468	0.0152172664017719	0.15422247783007	0	0
TCGA.DK.AA74.01A	TCGA.DK.AA74.01A	0.00580893254058078	0.0270652264910807	0.0962521315565208	0.0278855137912812	0.0246348078723988	0.0396140980760163	0.020222997231338	0	0.0602516941273431	0.0421967720141476	0.106806211627799	0.181296993128657	0.247559015074525	0.0330362380427676	0	0.0827195165016211	0	0.00464985192392261
TCGA.PA.A5YG.01A	TCGA.PA.A5YG.01A	0.0265978824760971	0	0.0786417631132431	0.213565205356619	0	0	0	0	0.138280952644827	0.102118058353231	0	0.0074484065430039	0.282250564412731	0	0.0056937258748216	0.129405422843489	0.0109410309905816	0
TCGA.FD.A43U.01A	TCGA.FD.A43U.01A	0.0193941719350531	0.0916603832680132	0.076953342345498	0.0305758936737482	0.0166027454061423	0	0.0398783055998081	0	0.0309565060156112	0.00229018198575136	0.468557578498297	0.0239711827262157	0.134143266391978	0.0110627484500737	0.00149609259087096	0.049162723451494	0	0
TCGA.E7.A97P.01A	TCGA.E7.A97P.01A	0	0.0170584319243556	0.333724191799119	0	0.211795463581722	0.00331701096277934	0.00303768359585606	0.128955002311952	0	0.0105646678885382	0.0309988433686387	0.151765128037063	0.0662841612361374	0.00597983417060427	0.0207849118968898	0.0157346692263448	0	0
TCGA.K4.A5RI.01A	TCGA.K4.A5RI.01A	0	0.00259568420773442	0.00661905635210199	0.107467922716123	0	0.0201665991252137	0	0.0789055089725597	0.0896383794403566	0.0794167619267235	0	0.00148228021343825	0.0856351575694568	0.235353724482245	0.0581057897965366	0.228121546640417	0	0
